"seller_id","seller_city","seller_state","total_orders","total_items_sold","unique_products_sold","total_product_revenue","total_freight_value","total_revenue","average_review_score"
"e81e1f9c3e762e620f3fb60a51499e16","curitibanos","SC",17,18,7,4465.99,513.50,4979.49,3.82
"e82de6494d91d3c4c54450f59b227a94","ibitinga","SP",3,3,2,118.90,38.80,157.70,5.00
"e83c76265fc54bf41eac728805e4da77","aracatuba","SP",8,8,3,237.30,99.19,336.49,3.63
"e83e93b71371817b11d78a63ff156aee","barueri","SP",2,3,2,286.00,87.38,373.38,4.67
"e84ad2127668df3aafc6b73531a0beb8","sao paulo","SP",19,23,5,987.00,286.73,1273.73,4.39
"e88165a185134e13fdfc85d4fa654db8","ferraz de  vasconcelos","SP",2,2,2,108.00,41.22,149.22,3.00
"e882b2a25a10b9c057cc49695f222c19","teresopolis","RJ",57,58,19,51057.54,2856.22,53913.76,4.59
"e883aa812c37a7413226856f4579fe91","itapevi","SP",26,29,6,4097.10,457.36,4554.46,3.90
"e88c9b79e592e370d6bd852eeefbf057","pato branco","PR",8,9,7,251.87,142.11,393.98,4.78
"e88f7a2995ba184710d339c5c4bf2e30","votuporanga","SP",2,2,1,251.60,35.91,287.51,5.00
"e89c4adbe7b1d0819dbb636e16461cf1","indaiatuba","SP",24,25,8,3181.30,454.85,3636.15,3.88
"e8a85b5f3df47be0984c55fd4064dbb4","brasilia","DF",8,14,6,743.00,222.99,965.99,4.71
"e8b3a3a38279a82f0e5d006d5e5b7d2c","jussara","PR",87,92,52,13154.70,1761.69,14916.39,3.73
"e8b4225284fbb02d16f200513f1f395d","novo horizonte","SP",31,31,18,5788.52,1297.61,7086.13,4.19
"e8dba4d70f7f2b20e775d09cae01142d","santa barbara d oeste","SP",9,9,6,855.91,176.48,1032.39,4.33
"e8f6dc8e6a1dcde89d20e3995c8d90b3","sao paulo","SP",36,48,29,2256.34,2051.68,4308.02,3.35
"e8ff5a6ceb895583033fc2a0f314e3c2","blumenau","SC",1,1,1,139.89,19.08,158.97,5.00
"e908c0f3646e8b60375734a350d95d71","sao paulo","SP",1,1,1,2951.00,58.53,3009.53,4.00
"e94b64dc6979b302a5a5be1662c83bb6","itapecerica da serra","SP",2,2,2,306.89,31.74,338.63,5.00
"e9511df20ccd82658a30c37b7fb343af","bauru","SP",22,30,9,2096.60,726.50,2823.10,4.47
"e96498ed8daaa3e9c23f7a62da76591c","sao paulo","SP",34,34,23,9619.09,713.10,10332.19,3.94
"e9729944ba65dc3ce425e0c5a22ae7b2","petropolis","RJ",4,4,3,916.70,61.73,978.43,3.75
"e9779976487b77c6d4ac45f75ec7afe9","praia grande","SP",657,750,133,43162.95,10139.71,53302.66,4.17
"e9874ae10b2d60d43917b6bbfa13a599","rolandia","PR",1,1,1,199.00,23.10,222.10,5.00
"e99e927c81e3f51739c94fcdfca9f10f","uberlandia","MG",22,25,6,2702.83,657.64,3360.47,3.56
"e9b6c33b71b67737693b4cfa68341c8d","sao paulo","SP",1,1,1,119.90,21.49,141.39,4.00
"e9bc59e7b60fc3063eb2290deda4cced","maringa","PR",216,269,42,34343.06,4688.50,39031.56,3.94
"e9c2dc0dd4ac38448289be644ac94f42","joinville","SC",3,3,3,118.39,56.22,174.61,5.00
"e9c6969d40e6a3d2d0f90013165c2b98","sao paulo","SP",10,10,8,5239.98,242.00,5481.98,4.40
"e9d99831abad74458942f21e16f33f92","sao paulo","SP",130,149,35,4922.48,1993.58,6916.06,3.91
"e9e446d01bd10a97a8ffcfc4a3a20cb2","sao paulo","SP",4,4,4,60.05,29.56,89.61,3.50
"ea00f977a203ff88adf7057cb7806998","santos","SP",19,19,5,389.72,183.68,573.40,4.11
"ea1776927851da2532aa70d6a32c095a","sao paulo","SP",3,3,3,318.80,53.52,372.32,2.67
"ea3ebea5317b0efbc663ecc8ce5e9bc2","florianopolis","SC",3,3,3,299.70,57.65,357.35,4.00
"ea4e9ce63a2134743b4a92777437fcdd","palhoca","SC",3,4,3,316.60,65.70,382.30,4.75
"ea566164622c6b439516ab18062c42cd","sao  paulo","SP",50,52,19,10309.42,858.56,11167.98,3.75
"ea65d8b58316a6f2362f2a9e4b3e86ad","campinas","SP",9,16,8,2061.40,230.82,2292.22,3.19
"ea67327e24487bdfac5fbfa37ea124df","ibitinga","SP",32,34,24,6250.18,930.10,7180.28,3.56
"ea6b12bf9ffe2bac34602ec631d97a47","guarulhos","SP",11,11,8,2625.80,205.52,2831.32,4.09
"ea846a0e7ad98a741783e886d89dfa44","aracatuba","SP",2,3,2,137.00,55.26,192.26,5.00
"ea8482cd71df3c1969d7b9473ff13abc","sao paulo","SP",1146,1203,220,37177.52,17544.77,54722.29,3.95
"eaaa46e98c9e61f6764dd1d7a2ab8b3e","messias targino","RN",1,1,1,98.00,27.64,125.64,5.00
"ead2bab70821ea148476ae9bc08548ac","belo horizonte","MG",9,9,4,412.10,116.20,528.30,4.50
"eae9af4811c294c56795d70e715b7337","sao paulo","SP",1,1,1,15.90,11.11,27.01,5.00
"eaf6d55068dea77334e8477d3878d89e","sao paulo","SP",3,3,2,51.00,33.01,84.01,5.00
"eb1bf309f4f6af9a97e9ddac3fdbeabe","diadema","SP",1,1,1,22.30,8.88,31.18,5.00
"eb3071b9f0b0ddaa2df5ea130f09f26b","sao paulo","SP",9,11,2,6230.00,581.42,6811.42,4.64
"eb4a59a06b3948e851a7d7a830bcbc42","salvador","BA",2,2,1,64.00,44.00,108.00,3.00
"eb4df17aed01d918c65f0f8d650900c0","paulinia","SP",11,11,9,3739.87,185.59,3925.46,3.91
"eb5b6204dde3a6e03b5f1bb8479f055b","embu guacu","SP",19,21,8,452.20,275.13,727.33,3.86
"eb72802c83dc7547529c9546d1a9b8ef","rio claro","SP",8,8,7,1063.92,117.71,1181.63,4.63
"eb9267cccc90f1b49c8d2f9887c7dd97","recife","PE",1,1,1,319.90,26.37,346.27,5.00
"eb9cd5b35d95206585e2185318cb5c61","sao paulo","SP",2,3,1,550.00,61.55,611.55,2.33
"eba88037e1dca898cd02881f67ced679","sao paulo","SP",6,6,4,838.10,93.47,931.57,4.33
"ebd1417732defaf66c50b5a800eb293e","londrina","PR",1,1,1,309.00,16.33,325.33,5.00
"ebd2d60905fb58271facef5596b620d3","lencois paulista","SP",84,88,39,7941.72,1733.30,9675.02,4.13
"ebe3dabc4955c9b0d695e7bda38bf5c3","ribeirao preto","SP",1,1,1,55.00,11.89,66.89,3.00
"ebef8d8c92b4fd3226e5d407bbff21ac","ribeirao preto","SP",3,3,3,253.70,48.36,302.06,2.67
"ec21206b7894c503788a684a7bc822a6","armacao dos buzios","RJ",3,3,3,247.80,48.61,296.41,2.67
"ec2e006556300a79a5a91e4876ab3a56","sao paulo","SP",4,8,2,125.20,66.04,191.24,1.38
"ec4608a1f76453166bb312b2968aeaf4","porto ferreira","SP",18,35,5,1181.75,939.61,2121.36,2.69
"ec5c1d94df153d473b37f880977ae58e","rio de janeiro","SP",2,3,2,199.67,84.07,283.74,1.67
"ec80e49e69745ab6c14f984bf2149423","limeira","SP",12,12,2,3709.00,188.31,3897.31,4.00
"ec8463980a4e0ea9f8517aea1ed0c419","florianopolis","SC",2,8,1,239.20,118.76,357.96,5.00
"ec8879960bd2221d5c32f8e12f7da711","itatiba","SP",36,36,9,4062.40,818.98,4881.38,4.31
"ec933281fb017b5020d06df29c3f77e8","sao paulo","SP",8,8,3,1432.00,230.85,1662.85,5.00
"ecccfa2bb93b34a3bf033cc5d1dcdc69","curitiba","PR",15,19,7,1338.64,262.71,1601.35,2.33
"ececbfcff9804a2d6b40f589df8eef2b","franca","SP",98,104,62,6792.40,1868.66,8661.06,4.12
"ed4311e67debd72b8610a5347a743087","guarulhos","SP",25,26,7,3636.00,706.81,4342.81,4.48
"ed46f1eb4a638113deb2a1137b5f22e9","indaial","SC",4,4,3,3470.00,216.68,3686.68,4.00
"ed49da7cadefc454d6a67de249eab240","sao paulo","SP",2,2,1,43.00,22.83,65.83,3.00
"ed4acab38528488b65a9a9c603ff024a","sao paulo","SP",32,40,30,12759.45,610.31,13369.76,3.73
"ed859002ad59dbf8cf3602696a6c3000","londrina","PR",7,13,5,2421.70,268.94,2690.64,4.00
"ed8cb7b190ceb6067227478e48cf8dde","santos","SP",15,17,10,573.50,242.71,816.21,3.18
"ed9eef5be0992d413d251fadba1a410d","mogi guacu","SP",3,9,5,404.10,143.24,547.34,4.56
"edb1ef5e36e0c8cd84eb3c9b003e486d","teresopolis","RJ",166,175,55,79284.55,3905.10,83189.65,4.43
"edb58a1390adf273840030a3d6253829","piracicaba","SP",1,1,1,39.90,18.38,58.28,5.00
"edb65fe661681b1c0de8bd47c8655855","sao paulo","SP",1,1,1,69.00,15.24,84.24,3.00
"edc518ba25576a0188a0e8f2c3af186f","guarulhos","SP",6,8,5,1647.39,262.16,1909.55,3.50
"edd066cd02126d7800f9b66e980e9931","brasilia","DF",6,6,6,987.70,186.23,1173.93,5.00
"eddd1991bd6d9309995a480c39b95137","ponta grossa","PR",3,3,2,866.00,132.41,998.41,2.67
"ede0c03645598cdfc63ca8237acbe73d","ribeirao preto","SP",46,50,24,2518.37,751.50,3269.87,3.62
"ede2977fbaf3738583170735ca403f6c","curitiba","PR",1,1,1,289.90,37.35,327.25,5.00
"edf3fabebcc20f7463cc9c53da932ea8","sao paulo","SP",1,1,1,219.90,24.12,244.02,4.00
"edf96ef93ed595084bbcbd9224bd2894","sao paulo","SP",25,28,8,3757.00,608.78,4365.78,3.79
"ee27a8f15b1dded4d213a468ba4eb391","goiania","GO",1,1,1,6499.00,227.66,6726.66,5.00
"ee2fbacc2fc3794e656cc4d933d59ce7","sao paulo","SP",2,3,2,464.97,53.73,518.70,4.33
"eeb6de78f79159600292e314a77cbd18","lages","SC",83,84,46,43739.84,3055.44,46795.28,4.43
"eebb3372362aa9a46975164bed19a7e7","sao paulo","SP",7,8,2,591.92,119.40,711.32,2.29
"eec3469d83e142f9a104886655338c37","bauru","SP",4,4,4,185.70,54.74,240.44,4.50
"eed78ac17f7f795a19a709745f00cd4e","botucatu","SP",22,56,12,4349.50,846.34,5195.84,3.41
"ef0ace09169ac090589d85746e3e036f","sao goncalo","RJ",129,140,22,16223.30,2315.65,18538.95,4.34
"ef2fbc2b607d8492bcffe657a4645434","rio de janeiro","RJ",20,22,7,970.80,362.89,1333.69,3.91
"ef30892870c278497523264be1be2241","araraquara","SP",9,9,5,783.20,109.34,892.54,4.56
"ef506c96320abeedfb894c34db06f478","sao paulo","SP",324,340,116,9771.43,5197.00,14968.43,3.90
"ef728fa1f17436c91ed1ccd03dcf9631","jau","SP",3,4,4,128.70,58.12,186.82,4.00
"ef990a83bbea832f36ebe81376335aa8","joinville","SC",43,44,8,4642.59,914.65,5557.24,3.66
"ef9952469137ff190bacafe117f51537","uberaba","MG",5,5,2,1002.66,83.94,1086.60,4.80
"efb628aa07c8ca93d7db0d85b91a4f5a","nova iguacu","RJ",1,1,1,204.00,58.10,262.10,4.00
"efcd8d2104f1a05d028af7bad20d974b","aracatuba","SP",47,51,34,2424.78,855.41,3280.19,4.18
"efff9341f3f8f5237b44ff67ed36a7bf","vitoria","ES",5,5,4,872.99,99.66,972.65,4.40
"f00e21b1e91a79653163b7fd8f293ff1","andradas","SP",31,31,29,3900.09,570.97,4471.06,4.10
"f00f5b35d0abcacbdd863672f4bb2c1a","sao paulo","SP",1,1,1,299.00,14.43,313.43,4.00
"f021c962aaba8ef6eb527a9c2c8394d1","itajai","SC",5,5,4,4398.50,135.37,4533.87,4.20
"f049a72cf58fd31b11f8919cade515e7","sao paulo","SP",3,4,3,138.75,32.24,170.99,3.50
"f0563bacf40c311f1c4d3d6b67b8a7a7","tubarao","SC",1,1,1,1199.00,28.78,1227.78,1.00
"f0837c8d71434931d9e38e7b79234797","arvorezinha","RS",22,23,8,3446.90,602.46,4049.36,4.61
"f08a5b9dd6767129688d001acafc21e5","porto alegre","RS",11,18,7,14069.63,496.11,14565.74,3.44
"f08c008c8a8d31417763738a1788a2a8","santa terezinha de itaipu","PR",22,23,3,1291.72,422.97,1714.69,3.09
"f09b760d23495ac9a7e00d29b769007c","catanduva","SP",1,1,1,21.90,17.19,39.09,4.00
"f09e26011d833ddab11593c1a097a92a","pirassununga","SP",1,1,1,79.90,22.19,102.09,1.00
"f0b47fbbc6dee9aafe415a6e33051b3f","maua","SP",68,86,38,3795.91,1336.28,5132.19,4.23
"f0e103c63864d5405b958d984b6e94c9","osasco","SP",11,11,7,951.70,149.71,1101.41,4.73
"f0ec6a2adb05c62655a26dd347b8dede","sao paulo","SP",1,2,1,72.00,14.78,86.78,1.00
"f0ec78809fe0bc3edb11c9fe5b97b059","sao paulo","SP",2,2,2,62.60,23.66,86.26,4.00
"f114dca2828bf718548db175ebe2cfcd","cambe","PR",1,1,1,139.00,13.99,152.99,1.00
"f1198c871e0171278b63f40d112caeec","sao paulo","SP",2,2,2,475.80,82.27,558.07,4.50
"f125f3a310c2e5f822d116147de1e474","sao paulo","SP",16,22,4,2761.40,287.89,3049.29,4.36
"f12d3c2a14729ae461b920c11fe20fdc","santo andre","SP",9,11,4,364.45,94.87,459.32,4.27
"f12ff17ad8bbf01ec5c33b17e506649b","sao paulo","SP",29,29,14,6241.00,651.73,6892.73,3.83
"f18112da765e0971ca5d510dec322bdd","brusque","SC",2,2,2,327.80,82.95,410.75,4.00
"f181738b150df1f37cb0bd72e705b193","carapicuiba","SP",36,37,8,5529.70,1103.05,6632.75,4.49
"f19516b9ff26bfeb091b30108db4ddbd","artur nogueira","SP",5,5,5,727.60,141.84,869.44,2.60
"f1b854361f4e15d5851b494df66f22b2","rio de janeiro","RJ",3,4,3,1168.80,306.44,1475.24,2.75
"f1b93673502375d491780bb49d615dbc","sao jose dos campos","SP",8,10,8,2638.93,320.35,2959.28,2.70
"f1c1ac3f3efc07e659c035008e615e66","sao paulo","SP",4,14,4,2561.96,302.82,2864.78,3.57
"f1ce5fdecd64935c28b9ff932751d0dc","santana de parnaiba","SP",2,2,2,158.00,22.53,180.53,4.50
"f1ed6bd0a9b11b581f16c851c6a5a527","porto alegre","RS",17,18,3,1622.77,373.81,1996.58,4.44
"f1fd5ab1181f827ffad998c1a5de7d74","curitiba","PR",15,15,11,7045.99,831.97,7877.96,4.67
"f1fdf2d13186575751aa25876536d85c","sao paulo","SP",1,1,1,26.30,8.29,34.59,5.00
"f205b1a3ca9a34e0f8a228bae6e4c7b3","cachoeirinha","RS",8,8,7,1088.00,396.90,1484.90,4.88
"f214d28e8d8e3ef068748498ccc2f813","sao paulo","SP",54,59,21,2212.41,809.11,3021.52,4.02
"f22a247b79dd22ecd91dc8e3b2a1b07c","itaquaquecetuba","SP",8,8,5,439.94,134.90,574.84,4.00
"f2336e113377dd21c744d9c4fc8293a9","sao paulo","SP",4,4,2,3563.00,199.08,3762.08,4.25
"f235413f677777a0738ff215d0184901","bariri","SP",3,3,2,1696.70,91.64,1788.34,3.67
"f25e239052084705e17a982bc600ab2a","sao paulo","SP",8,8,8,7380.00,405.48,7785.48,4.25
"f262cbc1c910c83959f849465454ddd3","sao paulo","SP",192,207,80,10482.83,2507.02,12989.85,4.09
"f266295f49a28eee21f413e0cbb0521d","ponta grossa","PR",2,2,2,149.80,28.14,177.94,4.50
"f26d70155c2b6326fcfa1780c8c684e4","presidente getulio","SC",1,1,1,202.89,16.17,219.06,5.00
"f27e33c6d29b5138fa9967bcd445b6d5","sao paulo","SP",93,98,22,8888.30,1593.95,10482.25,4.09
"f3041c2e75ec683697a6a5ea82192210","itauna","MG",1,1,1,145.00,24.00,169.00,5.00
"f3055483058c84d75ca2a3314fb4deef","salvador","BA",1,1,1,67.50,35.79,103.29,1.00
"f307937c1bb287c3efc2a514b94b0d1d","araxa","MG",1,1,1,189.99,26.61,216.60,5.00
"f326006815956455b2859abd58fe7e39","fernandopolis","SP",9,30,6,3147.16,666.02,3813.18,4.70
"f3295428338a40977a03f555246a70f4","vitoria","ES",7,7,7,644.98,124.40,769.38,3.57
"f3511c85f59f8dec53d140501ee8e7a8","curitiba","PR",1,1,1,69.90,8.11,78.01,5.00
"f356c348fbc8df6a882823e21f5ce8b7","canoas","RS",2,2,1,195.18,30.47,225.65,2.50
"f35b3c613c4f7b2275f4185d0a3c59ec","sao paulo","SP",9,9,8,4047.25,167.04,4214.29,4.56
"f35becee938e982bd615edf8ef12bcfb","alvares machado","SP",6,6,5,148.59,78.22,226.81,4.00
"f3862c2188522d89860c38a3ea8b550d","ribeirao preto","SP",1,1,1,15.50,12.79,28.29,5.00
"f3975e8a41157005d4bcbb358678cd9b","pinhalzinho","SC",2,2,2,178.80,83.98,262.78,5.00
"f3b80352b986ab4d1057a4b724be19d0","brasilia","DF",87,92,4,10505.10,2187.63,12692.73,4.13
"f3c38ab652836d21de61fb8314b69182","sao paulo","SP",15,15,11,1581.00,247.59,1828.59,4.27
"f3da5b2ff499efb8d4a6d371d175d7dd","sao paulo","SP",79,84,30,3702.29,1124.57,4826.86,3.85
"f410c8873029fcc3809b9df6d0b28914","caxias do sul","SP",2,2,2,289.80,37.30,327.10,5.00
"f419677537694f0462a91990df6ca44f","sao bernardo do campo","SP",6,6,6,220.50,78.78,299.28,4.00
"f41ce2e25237f9092cd8e6e7516c7a2f","guarulhos","SP",27,28,10,2030.90,331.70,2362.60,4.32
"f435898e493ba0356019a0b1cb8b55b1","curitiba","PR",10,12,5,649.76,230.92,880.68,4.33
"f43827dd686be3a4a80e00aa299990fb","sao jose do rio preto","SP",1,2,1,95.54,30.20,125.74,2.00
"f44b6f775a2b390380e0e30b5c9d3eee","sao paulo","SP",10,10,10,2930.00,258.24,3188.24,4.90
"f44bdc12aa39f5271f0b95f66cd4c289","braganca paulista","SP",5,7,4,357.50,74.57,432.07,2.86
"f45122a9ab94eb4f3f8953578bc0c560","piracicaba","SP",187,200,89,22078.29,3325.84,25404.13,3.91
"f457c46070d02cadd8a68551231220dd","maringa","PR",199,234,23,19093.00,3714.22,22807.22,3.77
"f46490624488d3ff7ce78613913a7711","guarulhos","SP",83,91,35,5802.85,1747.82,7550.67,3.46
"f4a04f7be452aa3bb31760bf00055dd0","santo andre","SP",18,18,8,1312.10,241.85,1553.95,4.67
"f4aba7c0bca51484c30ab7bdc34bcdd1","sao paulo","SP",110,117,12,3009.79,1547.71,4557.50,3.90
"f4c4daa86e30c7e5a553a8d518ac03a5","cascavel","PR",20,20,20,6301.91,369.29,6671.20,3.70
"f4ce8ca9fa7157e3b33f536ac9a4487d","penapolis","SP",4,4,3,409.60,97.53,507.13,4.75
"f4db9b37944bcb8873e6b456ee190bbf","itaquaquecetuba","SP",21,22,8,3409.78,500.16,3909.94,4.55
"f524ad65d7e0f1daab730ef2d2e86196","soledade","RS",1,2,1,578.00,31.50,609.50,1.00
"f52c2422904463fdd7741f99045fecb6","santo andre/sao paulo","SP",12,13,10,567.79,177.01,744.80,4.31
"f5403d3f50089112c4eed37928b7f622","fernandopolis","SP",2,2,2,190.80,32.40,223.20,1.00
"f543ba3c973276f519d89d59bd46cead","sao jose do rio preto","SP",2,2,1,258.00,164.04,422.04,2.00
"f593898ec748b7a8cb81fc04edafd98a","pedreira","SP",20,23,8,2813.04,728.08,3541.12,3.48
"f5a590cf36251cf1162ea35bef76fe84","sao bernardo do campo","SP",117,122,63,53201.78,4239.16,57440.94,4.24
"f5b44895715ddfe3087dc414f30268f3","sorocaba","SP",19,19,17,378.80,275.64,654.44,4.00
"f5b84683a9bf9e1df748cf40f601b39c","sao paulo","SP",1,1,1,83.90,9.07,92.97,5.00
"f5f1f2c5f923f36ad79ea1d07185ddc9","taruma","SP",12,13,6,1912.15,203.68,2115.83,3.08
"f5f2ab9bdb6b30c14c61be68c5ed37da","porto ferreira","SP",18,18,14,2134.68,339.87,2474.55,4.28
"f5f46307a4d15880ca14fab4ad9dfc9b","rio do sul","SC",9,10,6,1422.94,231.38,1654.32,4.00
"f5fea3ffed6c2e889bab72705557c63a","rio de janeiro","RJ",3,3,3,1059.90,268.28,1328.18,3.67
"f6122bc84774df1b372bdb3bb88ddb9f","barueri","SP",3,3,1,4799.87,74.49,4874.36,3.67
"f615fe7efbef0f4f08fd3086bc7a3e60","atibaia","SP",23,24,18,2359.27,389.69,2748.96,4.38
"f61c63d13f7cd800549d5acdd390ae72","pilar do sul","SP",26,26,11,3072.30,429.39,3501.69,4.00
"f626e15b7314c267e4429010866f70e9","marechal candido rondon","SP",5,7,3,193.55,125.47,319.02,4.14
"f62d7bb4a613ec758a03342d46b580b2","vicosa","MG",32,32,2,24665.00,2125.59,26790.59,4.38
"f63d8f293af3a6454377546bd9dd19ff","votorantim","SP",17,28,11,1751.82,495.13,2246.95,3.82
"f650a9708fa1bab22bdd8d3a818cc415","ararangua","SC",5,5,4,507.75,86.83,594.58,3.40
"f664f98bfda2eaf266a23ff144e7a872","sao paulo","SP",2,2,2,153.99,7.81,161.80,3.00
"f67efa3f0b6761102a7f8c6b7b571f5d","curitiba","PR",31,32,9,5188.68,841.49,6030.17,4.44
"f680f85bee2d253556ac91be391d2c82","carapicuiba","SP",45,54,10,5183.92,893.42,6077.34,4.30
"f682e0f848abafc6f41e0d4e868c66ef","mairipora","SP",2,2,2,269.98,34.02,304.00,3.50
"f7315bb81aea4ddca2d39e249a801c98","guarulhos","SP",2,2,1,379.80,50.28,430.08,4.50
"f7496d659ca9fdaf323c0aae84176632","sao paulo","SP",26,27,16,5087.57,844.94,5932.51,4.59
"f76a3b1349b6df1ee875d1f3fa4340f0","sao paulo","SP",24,24,6,4160.79,588.19,4748.98,3.46
"f7720c4fa8e3aba4546301ab80ea1f1b","curitiba","PR",60,78,28,2083.45,1335.52,3418.97,4.20
"f783a638e9c6af4a7d0dbfde811e7a81","sao paulo","SP",5,5,4,849.80,153.10,1002.90,4.00
"f789d2c4f2c2eb38fc4373e7a4b35264","juiz de fora","MG",44,49,28,4864.24,869.00,5733.24,4.18
"f7ba60f8c3f99e7ee4042fdef03b70c4","sao bernardo do campo","SP",219,230,9,68395.00,4341.01,72736.01,4.20
"f7c31656c19db6275a8acadca289f426","ibitinga","SP",1,1,1,61.56,16.19,77.75,3.00
"f7ccf836d21b2fb1de37564105216cc1","ibitinga","SP",70,74,23,2787.40,1123.04,3910.44,3.82
"f7df46c1e0ec44eed5c6726478da4a17","novo hamburgo","RS",3,3,2,429.70,57.74,487.44,1.00
"f805b96fa705ba7995a221f1749dc141","maringa","PR",7,7,6,2744.44,242.43,2986.87,4.43
"f80edd2c5aaa505cc4b0a3b219abf4b8","sao paulo","SP",119,128,23,9108.20,3000.74,12108.94,4.08
"f8201cab383e484733266d1906e2fdfa","palhoca","SC",10,10,4,889.00,255.83,1144.83,4.10
"f84a00e60c73a49e7e851c9bdca3a5bb","rio de janeiro","RJ",90,99,22,5949.94,2001.82,7951.76,3.67
"f84fa566034f5e8e880a07ec624c56af","indaiatuba","SP",91,102,8,5093.79,1232.91,6326.70,4.27
"f88adb15807168d3c43d71021090ce4a","porto ferreira","SP",3,3,2,488.80,52.26,541.06,3.33
"f8d5c7085db9a4ad2b8c1ffbeb2798c8","sao paulo","SP",6,6,5,263.00,100.41,363.41,5.00
"f8db351d8c4c4c22c6835c19a46f01b0","salto","SP",667,724,146,50525.60,12554.20,63079.80,4.22
"f8e2c1b59cd4225a3e4fd0d013a76b93","ribeirao preto","SP",2,3,2,219.80,44.63,264.43,5.00
"f8f35af4634605e6693c17cc3ffff5a8","campanha","MG",1,1,1,90.00,16.39,106.39,5.00
"f90f77ef2799a27f80d90c425ca944f7","londrina","PR",1,1,1,70.00,19.46,89.46,5.00
"f918546be4bec7104d117789ba758b2b","sao paulo","SP",20,23,3,1483.00,347.15,1830.15,3.83
"f9244d45189d3a3605499abddeade7d5","sao paulo","SP",21,21,11,15731.43,875.99,16607.42,4.29
"f92d8c817434bd2d84d4e9c61322b7fa","sorocaba","SP",5,5,3,174.84,50.77,225.61,4.60
"f97e2b0650c2068227e1d366140eb62f","santo antonio de posse","SP",16,21,7,3654.00,1011.98,4665.98,3.65
"f9903dd0f812c7e771fcad47b6fff231","blumenau","SC",10,15,9,1684.85,416.63,2101.48,2.93
"f9a02f1922d1de564392e656d82b3fda","ferraz de vasconcelos","SP",1,1,1,125.90,11.49,137.39,4.00
"f9bbdd976532d50b7816d285a22bd01e","sao paulo","SP",2,2,2,268.00,30.37,298.37,5.00
"f9d010e39375d9c91dce3f40b73a2f84","lorena","SP",4,5,2,1212.00,138.14,1350.14,3.00
"f9ec7093df3a7b346b7bcf7864069ca3","sao paulo","SP",9,9,9,519.20,118.93,638.13,4.78
"f9eda05b67bef472deaddbba84aca289","orleans","SC",1,1,1,185.00,51.79,236.79,1.00
"f9eedec3129e8cc6b6429c42d0808c5b","rio de janeiro, rio de janeiro, brasil","RJ",2,2,2,789.80,43.35,833.15,4.50
"f9f68daa2af419d38f745478bcb3da1a","sumare","SP",2,2,1,22.40,28.96,51.36,3.00
"fa14641f57b655e933124a9ea49cd7a5","sao paulo","SP",7,7,6,359.93,83.06,442.99,4.57
"fa18c782a4866d313cadab567097f8f1","belo horizonte","MG",1,1,1,58.99,19.65,78.64,1.00
"fa1a9dec3a9940c072684a46728bf1fc","icara","SC",55,60,35,6674.00,1201.71,7875.71,3.98
"fa1c13f2614d7b5c4749cbc52fecda94","sumare","SP",585,586,289,194042.03,10042.70,204084.73,4.34
"fa3a0b5aabb344b9a92e3524b0202123","sao jose dos pinhais","SP",7,7,3,1789.00,164.41,1953.41,4.14
"fa40cc5b934574b62717c68f3d678b6d","sao paulo","SP",307,340,16,16055.87,4530.90,20586.77,4.44
"fa5fdc4e4bb6bd1009ad0e4ac4096562","santo andre","SP",1,1,1,161.99,32.86,194.85,5.00
"fa74b2f3287d296e9fbd2cc80f2d1cf1","presidente prudente","SP",11,11,5,2459.89,175.79,2635.68,2.36
"fa7ad8ae9bcb2c4493fdf38e96b1d74f","pedreira","SP",1,2,1,88.00,23.70,111.70,1.00
"fa8d335d68129e464e60c1826a683e96","tres coroas","RS",1,1,1,139.90,34.78,174.68,4.00
"fac1a9017ade7bdc94058fc1c969f355","sao paulo","SP",9,10,9,2010.84,212.07,2222.91,4.70
"fac35d150712afb921ec59ac5f39bb11","bonfinopolis de minas","MG",5,6,2,696.00,104.64,800.64,4.17
"fad44952713764836814be105382aee5","rio de janeiro","RJ",32,32,1,5129.00,507.88,5636.88,4.28
"fadb07c842a2aef5d5a676b85f220e71","sao jose do rio preto","SP",7,7,6,398.75,171.62,570.37,4.71
"fb3cfbc8a86f5d7fbb4d36b8df63f60d","rio de janeiro","RJ",10,15,7,1007.30,217.76,1225.06,3.13
"fb503a924a0b9db19d83dd0ac6dbef8c","pelotas","RS",1,1,1,13.90,17.92,31.82,5.00
"fb8904a8ea99f8831b64ce27db2c1765","sao caetano do sul","SP",2,2,2,278.00,24.36,302.36,4.50
"fb89df7f89fd1b8f03fa2acca1ba7364","foz do iguacu","PR",22,25,10,2220.00,467.43,2687.43,3.84
"fbc14c0cf93505ef89f64665ffa4a7b5","serrana","SP",18,18,16,12227.82,531.11,12758.93,4.18
"fc0b214b59a83615fea981c6424a02ae","maua","SP",1,1,1,159.90,12.14,172.04,5.00
"fc38b5dceee1a730fad8853453437fbd","campinas","SP",5,5,5,119.20,58.81,178.01,4.60
"fc4751cfe3b279c419615b9b00c1abb4","londrina","PR",1,1,1,453.70,17.35,471.05,5.00
"fc59392d66ef99377e50356ee4f3b4e1","salvador","BA",5,5,5,519.99,86.97,606.96,3.60
"fc5a0d7a310a7a41abf86a458585ff2b","sao paulo","SP",2,2,2,162.80,27.36,190.16,2.50
"fc6295add6f51a0936407ead70c1001d","sao paulo","SP",1,4,4,160.00,70.52,230.52,1.00
